"Pax6" "Mash1" "Zic1" "Brn2" "Tuj1" "Hes5" "Scl" "Olig2" "Stat3" "Aldh1L" "Myt1L" "Sox8"
"cell_61" 5.8939256675346 1.43991702404659 0.64898831018841 -0.00484608249937886 0.0791093252832331 1.54438976084381 0.774092168539017 0.496769195526858 -0.0470115438940678 0.145879641796689 -0.104386134570994 0.10735033659501
"cell_62" 5.90255453881537 1.4511257858549 0.637583796701349 -0.0400171071122017 0.113961467388925 1.59096889772114 0.795680715296288 0.482839035804 -0.0302058195511965 0.151970785533977 -0.0942939863276947 0.0785927805302743
"cell_63" 5.91547702576536 1.46468174380459 0.658555924138813 -0.0185866207100142 0.106481443156722 1.62024017703068 0.80596176272599 0.534723886207266 -0.0298436211671633 0.138663791689131 -0.0887126659286613 0.0883980277943777
"cell_64" 5.93660632100084 1.47087901647287 0.694533668111603 0.0126851063768599 0.099902312698576 1.62374541470569 0.783616252334191 0.532354800763452 -0.0272614054914341 0.129698547560815 -0.0411338031442589 0.104106918097715
"cell_65" 5.93003411223666 1.48799337863745 0.685953561401676 0.0238784093660953 0.130369143224199 1.63077113859814 0.77160806900314 0.538797765526027 -0.0050579927516376 0.122688793766416 -0.0425716194539389 0.0932836934643218
"cell_66" 5.93797276742637 1.52700080046758 0.692928609653806 0.0336159817438286 0.138328267930745 1.62316633905401 0.81264765326393 0.564084834858039 0.00297035779207466 0.125349547240169 -0.0441396366559716 0.0812757338674689
"cell_67" 5.93714348050856 1.55616803086236 0.72222669262817 0.0196485687331974 0.154792718203646 1.63128453202113 0.835832026107596 0.597434598415598 0.0147555385652247 0.155577520015842 -0.0541012645898244 0.108727140809049
"cell_68" 5.91569717599869 1.55913102982469 0.731125187893926 0.023802026167756 0.154203658835878 1.65060756593769 0.834815147887115 0.635997722494401 0.0139186287175011 0.180909704660497 -0.0403132602616969 0.0702079588620411
"cell_69" 5.93145660231085 1.56743455344885 0.739642008242019 0.03951642490293 0.156969974413878 1.66213860781986 0.874364174142707 0.661881574890572 0.0330235274182266 0.130276177928935 -0.0444692791681756 0.0798129425930854
"cell_70" 5.92341746233324 1.56827120188814 0.765511064487792 0.0321284642107896 0.194883583798182 1.67629203328227 0.935460816576925 0.694964079047426 0.0721393104888243 0.133127699321303 -0.0272051474690771 0.0591434157032693
"cell_71" 5.92181227551838 1.58577943579505 0.714662667409186 0.0387015656418642 0.192210257943143 1.70940348788116 0.975106732617219 0.693294308857486 0.0918959112590717 0.117472385801182 -0.0121338330468887 0.031246100084971
"cell_72" 5.90991788023966 1.613731063974 0.718129728065056 0.0495416808323215 0.182554349883769 1.70940716655668 1.00085309395902 0.721554051322989 0.118223475832901 0.111549567605277 0.002179660082713 0.0073527547183957
"cell_73" 5.91228841377109 1.6271082548036 0.69147612346997 0.0468393108300495 0.203631719811566 1.75110270294032 1.02360671711555 0.727167475190708 0.154677867013685 0.119154736298908 0.028955877056614 0.0334371744912106
"cell_74" 5.94655357826194 1.65502336873534 0.709394349574497 0.049264694896732 0.228317942714023 1.75074320705387 1.05974092102041 0.767491572321886 0.172297333686388 0.117479443152793 0.0384806319233034 0.0520482833909992
"cell_75" 5.94986506889768 1.66921498775677 0.728001613121225 0.0620937147227677 0.205957062311105 1.76411224937844 1.07512940685164 0.790480678374627 0.161430001842594 0.104059090395717 0.0631758533792865 0.0341573509084437
"cell_76" 5.95028800422627 1.64166607058376 0.746859281631027 0.0699435958701349 0.198805140402545 1.79847177123443 1.08407058233895 0.804537230516223 0.168596769995228 0.105005800586022 0.0865754719384823 0.0374590686444309
"cell_77" 5.98263016849074 1.659404498078 0.791031910115119 0.0737963664299238 0.231111287448542 1.82872343795547 1.13538524582069 0.83455174561359 0.215651469889991 0.087997231024796 0.128930650560799 0.0521164650186311
"cell_78" 5.99244886699819 1.67675055806243 0.802680794961742 0.110065128099419 0.217825584464403 1.87670568647425 1.15682588959689 0.888301945934574 0.257173457455723 0.0493026527621491 0.135838012435423 0.0504907493998494
"cell_79" 5.9839391285689 1.69211294600888 0.822663344936376 0.157527034649203 0.244789192982974 1.90619864743482 1.17205219968404 0.905101776906132 0.255378520099584 0.0457291242385442 0.148903912820519 0.0837621411961762
"cell_80" 6.00259502293636 1.71769960463349 0.856198054088084 0.141744653581771 0.249739890986072 1.92870320329907 1.21066852738273 0.939858090610582 0.300937913790603 0.0189958000835511 0.136646016976658 0.114796512203378
"cell_81" 5.99966353898854 1.7506769908292 0.870811770244616 0.123933039959748 0.24796839658418 1.94050384586427 1.22152689374413 0.933028679983426 0.316939252100189 0.00234444804068261 0.125569834321626 0.132796451253514
"cell_82" 6.01856538291477 1.78750342709224 0.889816395186666 0.145428525982234 0.258951257221086 1.9523328570391 1.27070087036201 0.942378917427341 0.373659920510342 0.00881961814250037 0.109238948063211 0.133622554479587
"cell_83" 5.9995276294944 1.82592293856428 0.922869787254647 0.200486935043682 0.265610917268795 1.97080997651789 1.29831910903802 0.978147356859467 0.395961672744483 0.00513385984746949 0.122391700862625 0.13956929597611
"cell_84" 5.99096228470831 1.7902596228796 0.909460950022878 0.213969096287486 0.257832816264464 1.99323157590848 1.31401340109251 0.983211576090959 0.39906209983243 0.0327582492075337 0.120691914627029 0.158346437209246
"cell_85" 5.97960939944957 1.7843199982106 0.927768041978508 0.226071908504167 0.275085741079807 2.00450619158013 1.30752487420836 1.02101555926646 0.455300246845958 -0.000161802963523039 0.172501477450626 0.155103887276678
